TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
2941,141,frame/28445_00243.png,28445,3541,243,246.1666667,31,125.5,166.5,270.6,102.5,318.2,111.8,281.2307692,141.3846154,-19.4389,1,1,1,1,1,1,4,0
2941,141,frame/28445_00303.png,28445,3542,303,200.4285714,36,133.5714286,165.5714286,216.5,119.625,247.8,114.9,227.5,152.1666667,-31.1301,1,1,1,1,1,1,3,0
2941,141,frame/28445_00363.png,28445,3543,363,229.5714286,33.85714286,120.2857143,168.7142857,251.5833333,111.1666667,297.7,106.4,269.3846154,144.3076923,-16.6367,1,1,1,1,1,1,4,0
2941,141,frame/28445_00423.png,28445,3544,423,223.3333333,31,130.6666667,172.3333333,242.0769231,118.3076923,281.2222222,115.3333333,252.6923077,152.2307692,-29.5618,1,1,1,1,1,1,4,0
2941,141,frame/28445_00483.png,28445,3545,483,235.7142857,39.14285714,112.5714286,157.7142857,266.6363636,107.3636364,314.8,117.1,281.1538462,147.3846154,-17.0285,1,1,1,1,1,1,4,0
2941,141,frame/28446_00000.png,28446,3546,0,94,36,93,132,138.3333333,98.88888889,180.6666667,102.7777778,159.5,131.3333333,13.9399,1,1,1,1,1,1,4,0
2941,141,frame/28446_00060.png,28446,3547,60,107,33.85714286,91,133.8571429,130.2,100.7,166.4,104.8,143.8461538,130.5384615,-12.5551,1,1,1,1,1,1,3,0
2941,141,frame/28446_00120.png,28446,3548,120,102,29,85,123,126.2,87.2,160.1,90.5,138.9230769,111.9230769,-13.5608,1,1,1,1,1,1,3,0
2941,141,frame/28446_00180.png,28446,3549,180,105.7142857,31,85.42857143,130.8571429,137.1,102.3,173.4444444,103.7777778,154.4615385,128.1538462,8.59765,1,1,1,1,1,1,,0
2941,141,frame/28446_00240.png,28446,3550,240,106,27,88,131,131.5,85.9,166.8,92.4,145.8461538,116.3846154,-11.0687,1,1,1,1,1,1,4,0
2941,141,frame/28446_00300.png,28446,3551,300,101.2857143,36.71428571,79,117,138.8,90.8,172.4,92.6,154.9230769,116.7692308,11.0989,1,1,1,1,1,1,4,0
2941,141,frame/28446_00360.png,28446,3552,360,102,24.66666667,89,132,151.5555556,96,184.5,96.9,168.9230769,123.5384615,17.8982,1,1,1,1,1,1,3,0
2941,141,frame/28446_00420.png,28446,3553,420,102,30,89,122,129.8,92.3,164.1111111,95.33333333,142.4545455,117.9090909,-4.98507,1,1,1,1,1,1,4,0
2942,141,img/1345.jpg,1345,26865,,129.4285714,108,383.7142857,492.5714286,288.1,306.6,439.7,317.1,360.6923077,428.6923077,10.987,1,0,1,1,1,1,4,2
2943,141,img/1343.JPG,1343,29449,,48,23,405,483,339,270,409,263,390,368,,0,1,0,0,1,1,,2
2944,141,img/1348.jpg,1348,25621,,525,52,80,103,577.8181818,103.5454545,599.6363636,102.2727273,592.7692308,120.3846154,24.3527,1,1,1,1,1,1,3,0
2945,141,frame/28371_00000.png,28371,20961,0,226.6666667,27.33333333,52.66666667,64,235.4,58.6,247.7,59.1,238.1538462,70.61538462,-34.3158,1,1,1,1,1,1,4,0
2945,141,frame/28371_00060.png,28371,20962,60,233.6666667,31,46,63,260.5,64.4,275.8181818,65.09090909,268.3846154,76.92307692,23.1995,1,1,1,1,1,1,3,0
2945,141,frame/28371_00120.png,28371,20963,120,234.375,31.625,47.625,63,262.7,64.9,277,67.08333333,271.2307692,78.07692308,29.9516,1,1,1,1,1,1,3,0
2945,141,frame/28371_00180.png,28371,20964,180,229.2857143,32,48,61.57142857,256.25,64.75,271.4444444,65,265.0769231,76.69230769,22.1142,1,1,1,1,1,1,4,0
2945,141,frame/28371_00240.png,28371,20965,240,226,28.71428571,46,59.28571429,254.4285714,59.64285714,269.1818182,60,263.9166667,71.16666667,26.5374,1,1,1,1,1,1,4,0
2945,141,frame/28371_00300.png,28371,20966,300,233,23.42857143,55,63.28571429,,,249.4444444,59,242,69.91666667,,1,1,1,1,1,1,3,0
2945,141,frame/28371_00360.png,28371,20967,360,222,27,46,60,255.6,58.3,265.6666667,58.66666667,263.25,70.5,32.5277,1,1,1,1,1,1,3,0
2945,141,frame/28371_00375.png,28371,20968,375,228,24,52,66,263.5,59,275.5714286,58.71428571,272,70.91666667,29.9999,1,1,1,1,1,1,3,0
2945,141,frame/28371_00435.png,28371,20969,435,234,23.42857143,49,60,243.6363636,53.36363636,258.2,52.9,247.9230769,63.23076923,-23.5725,1,1,1,1,1,1,,0
2945,141,frame/28371_00495.png,28371,20970,495,228,24,47,60,256.3333333,51.66666667,270.3333333,52.88888889,265.2727273,63.27272727,25.3318,1,1,1,1,1,1,3,0
2945,141,frame/28371_00555.png,28371,20971,555,239,25.71428571,46,62,269.1,57.3,282.2222222,57,278.1666667,69.5,28.8184,1,1,1,1,1,1,,0
2945,141,frame/28371_00615.png,28371,20972,615,230.4,23.2,52.2,62.4,239.5833333,56.08333333,251.2,57.4,240.8333333,68.58333333,-35.7899,1,1,1,1,1,1,4,0
2945,141,frame/28371_00675.png,28371,20973,675,230.7142857,20,51.28571429,67,241.5,55.7,255,57.88888889,244.3076923,68.07692308,-25.851,1,1,1,1,1,1,4,0
2945,141,frame/28371_00735.png,28371,20974,735,235,26,48,60,239,55,253,56,243,68,-32.7684,1,1,1,1,1,1,,0
2945,141,frame/28371_00750.png,28371,20975,750,230,24,49,60.66666667,237,54.58333333,249.7777778,56.11111111,238.4615385,66.15384615,-32.292,1,1,1,1,1,1,3,0
2945,141,frame/28371_00810.png,28371,20976,810,233.2857143,22,45.28571429,63.28571429,261.6,55.7,275.4444444,56.88888889,269.3333333,68.66666667,,1,1,1,1,1,1,4,0
2945,141,frame/28371_00870.png,28371,20977,870,225,26,47,61,256.2,55.7,269.2222222,57.88888889,264.25,68,,1,1,1,1,1,1,3,0
2949,399,img/2446.JPG,2446,24547,,480.75,303.875,306,350.25,603.2,493.9,683.5,492.2,646.7272727,548.9090909,3.28935,1,1,1,1,0,2,4,0
2949,399,img/2442.jpg,2442,28853,,87,94,167.6,218.6,108.3,210.4,146.7,205.6,111.6666667,245.9166667,-20.464,0,1,1,1,0,2,,0
2949,399,img/2445.jpg,2445,22325,,180.2857143,36.42857143,300.8571429,381.7142857,266.7,263.8,347.3,254.2,308.5384615,325.3846154,-14.4203,1,0,1,1,0,2,,0
2949,399,img/2455.jpg,2455,28848,,541.2857143,272.2857143,110.7142857,142.8571429,566.7,352.9,588.75,349,568.7692308,372.4615385,-21.3908,0,1,1,1,0,2,4,0
2949,399,img/2450.jpg,2450,23126,,66,33,45,52,103.8,65.8,,,109.125,72.875,,1,1,1,1,0,2,,0
2949,399,img/2447.jpg,2447,29324,,69,108,114,135,127.3,179.3,159.2857143,174.7142857,147.7142857,196.1428571,9.14472,0,0,1,1,0,2,4,0
2949,399,frame/28835_00060.png,28835,11135,60,280.3333333,33.33333333,57.33333333,68.66666667,298.3,69.1,315.3636364,66.27272727,305.8461538,78.76923077,-8.91982,0,1,1,1,0,2,4,0
2949,399,frame/28835_00120.png,28835,11136,120,265.4285714,54.14285714,71.57142857,82.14285714,294.9090909,95,317.7,91.5,308.4615385,107.4615385,2.27922,1,1,1,1,0,2,,0
2949,399,frame/28835_00180.png,28835,11137,180,241.5,32,98.5,120.5,292.5454545,90.54545455,322.4,85.8,314.1538462,110.3076923,21.2432,1,1,1,1,0,2,,0
2949,399,frame/28835_00240.png,28835,11138,240,245.4285714,52.71428571,89.14285714,114.5714286,272.7272727,111.6363636,303.6,107.9,287.5,130.8333333,-3.97983,0,1,1,1,0,2,4,0
2949,399,frame/28835_00255.png,28835,11139,255,241,49.66666667,95.66666667,119.6666667,268.2222222,109.1111111,299.2,106.4,281.8181818,128.9090909,-4.63067,1,1,1,1,0,2,4,0
2949,399,frame/28835_00315.png,28835,11140,315,246,45.2,99.6,123.2,295.3846154,105.0769231,324.8181818,100.7272727,315.5,123.5833333,13.4227,1,1,1,1,0,2,4,0
2949,399,frame/28835_00375.png,28835,11141,375,135.2857143,43.14285714,89.14285714,111.4285714,157.9,97,189.4,94.1,170.8571429,115.9285714,-7.83897,1,1,1,1,0,2,3,0
2949,399,frame/28835_00435.png,28835,11142,435,139,41.66666667,106,124.3333333,186.8181818,99.72727273,216.8,94.7,207.75,117.9166667,11.2306,0,1,0,1,0,2,4,0
2949,399,frame/28835_00495.png,28835,11143,495,158,41,92.4,107.6,190.9,93.5,221.9,90.2,206.6923077,112.3076923,-0.822435,1,1,1,1,0,2,4,0
2949,399,frame/28835_00555.png,28835,11144,555,141.25,46.75,101,120.375,184.4545455,107.7272727,215,102.1111111,204.5384615,124.3846154,1.34276,0,1,1,0,0,2,4,0
2949,399,frame/28835_00615.png,28835,11145,615,147.25,34.375,96.375,114.375,198.6666667,87.91666667,227.8,83,221,105,20.8378,1,1,1,0,0,2,,0
2949,399,frame/28835_00630.png,28835,11146,630,155.1428571,37.14285714,98,110.4285714,204.9,91.1,231.2222222,85.66666667,226.1666667,109,24.4941,0,1,0,1,0,2,4,0
2949,399,frame/28835_00690.png,28835,11147,690,151.3333333,42.33333333,91.33333333,110,179.8181818,94.72727273,209.2,91.9,194.9230769,113.6923077,-1.46511,1,1,1,1,0,2,5,0
2949,399,frame/28835_00750.png,28835,11148,750,149.8333333,45.16666667,85.33333333,109.8333333,185.9,99.7,213.5555556,94.88888889,205.25,117.1666667,7.64754,1,1,1,1,0,2,4,0
2949,399,frame/28835_00810.png,28835,11149,810,140,40.66666667,101,126.6666667,172.5,101.2,201.4166667,98.25,185.5384615,119.8461538,-8.35998,0,1,1,1,0,2,4,0
2949,399,frame/28835_00870.png,28835,11150,870,136.4285714,44.28571429,99.85714286,121.4285714,188.4,102.5,217.3636364,97.36363636,207.8333333,119.5833333,12.3573,1,1,0,0,0,2,3,0
2949,399,frame/28836_00000.png,28836,11151,0,85.625,118.375,49.125,56.375,96.55555556,145.8888889,110.7142857,144.5714286,101.4615385,156.3076923,,1,1,1,0,0,2,4,0
2949,399,frame/28836_00060.png,28836,11152,60,82.28571429,114.2857143,46.71428571,55.85714286,103.3636364,142.5454545,118.1111111,140.6666667,113.2727273,151.2727273,9.68608,1,1,0,1,0,2,4,0
2949,399,frame/28836_00120.png,28836,11153,120,82,115,51,59,96.88888889,143.5555556,111.5,142.8,103.9166667,152.5833333,,1,1,0,1,0,2,,0
2949,399,frame/28836_00180.png,28836,11154,180,78.71428571,115,51.57142857,60,87.75,146.5,98.18181818,144.5454545,90.27272727,155.8181818,,1,1,1,1,0,2,4,0
2949,399,frame/28836_00240.png,28836,11155,240,70.71428571,112.2857143,59.28571429,70.14285714,,,,,,,,1,1,1,0,0,2,3,0
2949,399,frame/28836_00255.png,28836,11156,255,68,119.7142857,53.71428571,60.57142857,,,76.42857143,155.5714286,73.88888889,167.2222222,,0,1,1,0,0,2,4,0
2949,399,frame/28836_00315.png,28836,11157,315,67.16666667,119,58.16666667,65.5,,,,,,,,1,0,1,0,0,2,,0
2949,399,frame/28836_00375.png,28836,11158,375,60,120,61.4,63.8,,,71.28571429,160.2857143,,,,0,0,1,1,0,2,,0
2949,399,frame/28836_00435.png,28836,11159,435,67.33333333,115.3333333,64.33333333,64.33333333,,,,,,,,0,1,1,1,0,2,,0
2949,399,frame/28836_00495.png,28836,11160,495,68.57142857,115,53.42857143,55,90,140.2,104.8888889,138.1111111,99.07692308,147.4615385,15.3358,1,1,1,1,0,2,4,0
2949,399,frame/28933_00000.png,28933,11798,0,183.6666667,101,69.66666667,74.33333333,211.5555556,145.4444444,230.75,143.8333333,221.5,158,-1.68352,0,0,1,1,0,2,4,0
2949,399,frame/28933_00030.png,28933,11799,30,203,110.375,62,74.625,224.3636364,153.7272727,242.6,151.8,234,165.8461538,-3.44673,1,0,1,1,0,2,4,0
2949,399,frame/28933_00060.png,28933,11800,60,208.375,107.375,64,79.25,236.4444444,153.5555556,255.5454545,150.0909091,248.4615385,164.8461538,7.98932,0,0,1,1,0,2,,0
2949,399,frame/28933_00090.png,28933,11801,90,198,95.14285714,71.71428571,90.85714286,225.7272727,154.3636364,244.5714286,151.7142857,236.3636364,166.9090909,-1.91889,0,0,1,1,0,2,4,0
2949,399,frame/28933_00120.png,28933,11802,120,197.7142857,108.1428571,64.57142857,76.85714286,222.6666667,153.6666667,240.7,153.8,233.4615385,165.8461538,-3.32093,1,0,1,1,0,2,4,0
2949,399,frame/28933_00150.png,28933,11803,150,201.6666667,112.6666667,60.66666667,71.66666667,220.75,154.75,239.4444444,154.7777778,231.4615385,167.6923077,-8.2716,0,0,1,1,0,2,4,0
2949,399,frame/28933_00180.png,28933,11804,180,204.8571429,122.2857143,58.85714286,72,224.75,167.25,243.875,163.875,236.4615385,178.2307692,-0.657159,0,0,1,1,0,2,4,0
2949,399,frame/28933_00210.png,28933,11805,210,202,119,64,74,224,163,243,160,236,174,0.0625724,0,0,1,1,0,2,4,0
2949,399,frame/28933_00240.png,28933,11806,240,176.7142857,112.7142857,64.28571429,76.28571429,201.2,161.8,220.7,158.6,213.3076923,172.2307692,-3.90543,0,0,1,1,0,2,4,0
2949,399,frame/28933_00270.png,28933,11807,270,180.75,120.375,60.25,67.375,203.4,159.9,219.4285714,157.4285714,213.1818182,170.2727273,-7.97926,1,0,1,1,0,2,4,0
2949,399,frame/28933_00300.png,28933,11808,300,184,121,52,60,204.8,159.6,217.2,157.6,213.0833333,168.9166667,0,0,0,1,1,0,2,4,0
2949,399,frame/28933_00330.png,28933,11809,330,186.5714286,121.5714286,51.42857143,58.42857143,206.9,156.9,221,156.375,216.0833333,166.9166667,0,0,1,1,1,0,2,,0
2949,399,frame/28933_00360.png,28933,11810,360,189.3333333,119.6666667,57,61.33333333,216.6,156.5,229.1666667,155.3333333,223.5833333,164.4166667,0,1,1,1,1,0,2,4,0
2949,399,frame/28933_00390.png,28933,11811,390,191,117,55,58,214.0833333,154.5,228,152.5,222.1538462,163.7692308,0,0,1,1,1,0,2,,0
2949,399,frame/28933_00420.png,28933,11812,420,197,115,55,58,220.6,150.3,234.2222222,148,227.8333333,159.9166667,,1,1,1,1,0,2,3,0
2949,399,frame/28933_00450.png,28933,11813,450,223,113.5714286,50.71428571,60.42857143,241.1111111,150.4444444,254.1,148.6,248.8333333,159.4166667,0,1,1,1,1,0,2,,0
2949,399,frame/28933_00480.png,28933,11814,480,238.8,112.8,57.8,60,268.2,149.5,282.1111111,147.3333333,277.1818182,158.2727273,,1,0,1,1,0,2,4,0
2949,399,frame/28933_00510.png,28933,11815,510,247,110,55,61,269.6,147.9,283.5,146.75,277.4,157.6666667,0,1,1,1,1,0,2,4,0
2949,399,frame/28933_00540.png,28933,11816,540,245,112,56,60,268.6,148.2,282.8333333,146.6666667,276.6923077,158.0769231,,0,1,1,1,0,2,4,0
2949,399,frame/28933_00570.png,28933,11817,570,243.5714286,112,54.71428571,57.71428571,263.2857143,147.7857143,277.5555556,146.1111111,271.1666667,156.8333333,,1,0,1,1,0,2,,0
2949,399,frame/28933_00600.png,28933,11818,600,246.7142857,112,52.57142857,59.28571429,267.375,148.625,282,147,276.25,158,,1,1,1,1,0,2,,0
2949,399,frame/28933_00630.png,28933,11819,630,226.5714286,115.7142857,49.28571429,54.57142857,245.5555556,149.1111111,260,147.3,253.8,158.6,0,0,1,0,1,0,2,4,0
2949,399,frame/28933_00660.png,28933,11820,660,195.8333333,114.1666667,47.16666667,57.83333333,215,150.1,227.9,148.5,222,159.1818182,,1,1,1,1,0,2,4,0
2949,399,frame/28933_00690.png,28933,11821,690,185.3333333,114.6666667,54,56.66666667,206.3,150.9,219.875,149,215.1538462,160.0769231,,1,1,1,1,0,2,4,0
2949,399,frame/28933_00720.png,28933,11822,720,182.2857143,119.2857143,52.71428571,57.71428571,202.8888889,154.6666667,216.9,152.9,210.8333333,164.75,0,0,0,1,1,0,2,4,0
2949,399,frame/28933_00750.png,28933,11823,750,180,116,60,65,203.4,157.3,218,154.875,212,166,0,0,0,1,1,0,2,3,0
2949,399,frame/28933_00780.png,28933,11824,780,182,119,56,59,209.2,156.4,223.5555556,154.1111111,217.1538462,165.9230769,,0,0,1,1,0,2,,0
2949,399,frame/28933_00810.png,28933,11825,810,187.2857143,119,49.71428571,59,207.125,156.375,222.625,154.875,216.5454545,165.7272727,,1,1,1,1,0,2,4,0
2949,399,frame/28933_00840.png,28933,11826,840,183,113.2857143,59.71428571,65.71428571,207.1,155,221.375,153.5,215.4,164.8,0,1,0,1,1,0,2,4,0
2949,399,frame/28933_00870.png,28933,11827,870,184,117,52.33333333,59.33333333,204.1,154.9,217.75,152.625,212.2727273,163.8181818,0,0,0,1,1,0,2,3,0
2949,399,frame/28785_00000.png,28785,16161,0,255.8,45.4,113.2,163.6,,,292.5,126.1,271.8333333,155.0833333,,1,0,0,0,0,2,3,0
2949,399,frame/28785_00060.png,28785,16162,60,251.2857143,47,131.2857143,177.7142857,,,287.6,139,268.8333333,170.4166667,,1,0,0,0,0,2,,0
2949,399,frame/28785_00120.png,28785,16163,120,255,61.71428571,103.7142857,149.2857143,285.2727273,133.5454545,318.3636364,125.1818182,302.0769231,155.0769231,-8.36729,1,0,0,0,0,2,4,0
2949,399,frame/28785_00180.png,28785,16164,180,284.875,45.25,119.625,166.875,,,317.1111111,127.2222222,296,153,,1,0,1,0,0,2,4,0
2949,399,frame/28785_00240.png,28785,16165,240,268.5714286,44.71428571,105.5714286,165.7142857,290,128.5,319.4,121.7,301.4615385,148.9230769,,0,0,1,0,0,2,4,0
2949,399,frame/28785_00300.png,28785,16166,300,264.6666667,42.33333333,119.3333333,164.3333333,286.9,131.8,315.8181818,127.1818182,294.6923077,155.6923077,,1,0,1,0,0,2,4,0
2949,399,frame/28785_00360.png,28785,16167,360,245.1428571,54.28571429,106.4285714,152.8571429,285.0526316,136.6315789,320.5217391,128.5217391,304.0769231,158.0769231,4.04712,1,0,1,0,0,2,4,0
2949,399,frame/28785_00375.png,28785,16168,375,262.5,61.83333333,88.66666667,128.3333333,282.9090909,129.4545455,316.4,125.1,297.0769231,153.6923077,-7.41011,1,0,1,0,0,2,3,0
2949,399,frame/28785_00435.png,28785,16169,435,278.4285714,50.14285714,129.1428571,162.2857143,,,305.3,128.5,287.7692308,158.0769231,,1,0,0,0,0,2,4,0
2949,399,frame/28785_00495.png,28785,16170,495,269.2857143,56.28571429,117.2857143,156.1428571,,,309.1818182,126.6363636,289.6923077,155.9230769,,1,0,0,0,0,2,5,0
2949,399,frame/28785_00555.png,28785,16171,555,272.7142857,51.42857143,113.1428571,177.8571429,,,304.375,139.5,288.2,167.4,,1,0,0,0,0,2,4,0
2949,399,frame/28785_00615.png,28785,16172,615,263.2,54.8,102,156.2,282.6666667,134.6666667,312,125.6666667,294.3076923,156,-20.5064,1,0,1,0,0,2,4,0
2949,399,frame/28785_00675.png,28785,16173,675,269.5714286,45,116.2857143,174.1428571,,,302.2222222,127.6666667,283.0833333,152.9166667,,1,0,0,0,0,2,4,0
2949,399,frame/28785_00735.png,28785,16174,735,265.2857143,56.71428571,105.4285714,153.5714286,286.7,134.2,315.3,126.8,296.6923077,157.1538462,,1,0,1,0,0,2,4,0
2950,399,img/2454.jpg,2454,29294,,615.1428571,120,1033,1379.142857,803.9166667,984.25,1148.9,970,908.875,1257,-20.6737,1,1,1,1,0,2,4,0
2951,399,frame/28789_00000.png,28789,16153,0,244.7142857,46.42857143,115,165.5714286,268.7,126.6,308.2727273,118.6363636,285.6,152,,,,,0,0,2,,0
2951,399,frame/28789_00060.png,28789,16154,60,244.7142857,46.42857143,115,165.5714286,268.7,126.6,308.2727273,118.6363636,285.7692308,151.7692308,-13.579,1,0,0,0,0,2,3,0
2951,399,frame/28789_00120.png,28789,16155,120,239.3333333,40.66666667,130.6666667,180.3333333,,,281.8888889,120.1111111,258.1666667,157.1666667,,1,0,0,1,0,2,4,0
2951,399,frame/28789_00152.png,28789,16156,152,238.2857143,29.71428571,142.2857143,200.7142857,,,279.9,126.9,257,162.5384615,,1,0,0,1,0,2,,0
2951,399,frame/28789_00212.png,28789,16157,212,256.7142857,30,140.7142857,193.2857143,284,128.5555556,317.3333333,123.2222222,292.6666667,155.5833333,,1,0,1,1,0,2,3,0
2951,399,frame/28789_00272.png,28789,16158,272,252.3333333,45.33333333,116.3333333,173,280.8181818,133.1818182,319.5,127.1,296.1666667,159.8333333,,1,0,0,1,0,2,3,0
2951,399,frame/28789_00332.png,28789,16159,332,248.8571429,47.85714286,121,177.7142857,275.7272727,140,309,131,287.4615385,162.9230769,,1,0,0,0,0,2,4,0
2951,399,frame/28789_00392.png,28789,16160,392,244.6666667,46.33333333,116,171.6666667,280.6363636,128.3636364,319.3636364,122.9090909,299.3846154,150.3846154,,1,0,1,0,0,2,4,0
2953,1556,img/8258.jpg,8258,22612,,472.5714286,80.42857143,329,418.1428571,647.5,293.8,741.3,313.1,692.7692308,363.0769231,20.4702,0,1,1,1,0,2,2,0
2953,1556,img/7929.jpg,7929,29683,,512,578,110,144,538,644,584,650,556,678,-10.0415,,,,1,0,2,,0
2953,1556,img/8260.jpg,8260,23250,,782,24,569,680,840,360,979,359,875,485,-25.4354,0,1,1,1,0,2,2,0
2953,1556,frame/29875_00000.png,29875,14663,0,397,58.5,264.5,324,583.5,247.3,641.375,241.75,620.8461538,301.0769231,31.4975,1,1,1,1,0,2,3,0
2953,1556,frame/29875_00060.png,29875,14664,60,391,71,261,318,563,250,629,242,598,301,24.6307,1,1,0,1,0,2,2,0
2953,1556,frame/29876_00060.png,29876,14666,60,281,81,96,144,337,144,358,133,361,162,33.878,,,,1,0,2,,0
2953,1556,frame/29876_00120.png,29876,14667,120,203,90.6,115.4,142,251.5,169.2,287.7777778,152.7777778,283.3846154,183.7692308,2.01397,1,1,0,1,0,2,2,0
2954,1556,img/8262.jpg,8262,24688,,54.85714286,42.57142857,139,164.2857143,79.6,125.4,113,126.8333333,91.07692308,156.5384615,-12.0104,0,0,1,1,0,2,2,0
2955,1556,img/8263.JPG,8263,29647,,129.1428571,24.85714286,244.2857143,348.8571429,179,221.5,266.3,227.3,218.4615385,285.0769231,-10.134,1,1,1,1,0,2,2,0
2987,1555,img/8213.jpg,8213,26946,,66.71428571,48.28571429,235.4285714,271.2857143,98.09090909,187.4545455,147.5,174.5,111.8461538,234.3076923,-28.4314,0,1,1,1,0,2,2,0
2987,1555,img/8195.JPG,8195,25735,,114,93,85,118,163,152,189,154,180,177,24.1959,1,1,1,1,0,2,2,0
2987,1555,img/8207.jpg,8207,29905,,450,65,232,270.6666667,500.4545455,164.8181818,594.2,159.4,548.3333333,229.5,0,0,1,1,1,0,2,2,0
2987,1555,img/7928.jpg,7928,29684,,234,574,124,128,268,638,310,620,300,654,-6.51325,,,,1,0,2,,0
2987,1555,img/8212.jpg,8212,22540,,804,101,171,233,854.8888889,225.8888889,910.3,236.8,874,271,-2.05666,0,1,1,1,0,2,2,0
2987,1555,frame/29870_00000.png,29870,14622,0,274.6666667,65.66666667,87.33333333,105.6666667,337.1111111,122.8888889,357.5454545,119.7272727,350.5384615,138.1538462,27.0807,0,1,0,1,0,2,2,0
2987,1555,frame/29870_00060.png,29870,14623,60,247.2857143,33.42857143,112,145.1428571,326.1,117.2,352.7,115,342.1538462,142.5384615,33.6926,0,1,0,1,0,2,2,0
2987,1555,frame/29870_00120.png,29870,14624,120,240.2857143,40,108.4285714,137.2857143,297.6363636,116.6363636,334.875,111.875,320.3846154,140.0769231,19.3969,0,1,1,1,0,2,2,0
2987,1555,frame/29870_00180.png,29870,14625,180,286.8571429,0,101,104.1428571,327.3,23.7,356.6363636,24.09090909,342.5454545,44.54545455,-0.71659,0,1,1,0,0,2,2,0
2987,1555,frame/29870_00240.png,29870,14626,240,336.7142857,76.85714286,74.28571429,92,370.2,133.8,394.25,138.5,377.625,150,,0,1,1,1,0,2,2,0
2987,1555,frame/29870_00300.png,29870,14627,300,266.4285714,104.1428571,73.14285714,97.28571429,295.3333333,162.4444444,316.9,161.6,307.3846154,176.2307692,11.852,0,1,1,1,0,2,2,0
2987,1555,frame/29870_00360.png,29870,14628,360,286,101.6666667,78.33333333,100,330.7,160.8,355.2,155.3,346.4285714,174.7142857,20.9785,0,1,0,1,0,2,2,0
2987,1555,frame/29870_00390.png,29870,14629,390,234.4285714,51,96.71428571,125.4285714,292.8888889,122.3333333,316.9090909,118.0909091,310.75,137.3333333,28.5531,0,1,1,1,0,2,2,0
2987,1555,frame/29870_00450.png,29870,14630,450,258,53,95.33333333,113.3333333,322,121.5,351.4,116.4,341.75,140.75,24.2335,0,1,1,1,0,2,2,0
2987,1555,frame/29886_00060.png,29886,2522,60,692,93.42857143,439.4285714,454.8571429,742.8181818,281.1818182,862.4,254.1,772.5833333,372.5833333,,1,0,1,1,0,2,2,0
2987,1555,frame/29869_00000.png,29869,14611,0,172.6666667,14.33333333,173.3333333,251.3333333,202.4,166.5,263.6,164,234.3076923,210.2307692,-22.988,0,1,1,1,0,2,2,0
2987,1555,frame/29869_00060.png,29869,14612,60,176,7.666666667,234.6666667,259,216.7777778,126,300.7777778,129,252.4615385,188.4615385,-18.3295,0,1,1,1,0,2,2,0
2987,1555,frame/29869_00120.png,29869,14613,120,200,0,205,248,231.3636364,121.5454545,299.2,117.8666667,262.3076923,175.6923077,-19.7022,0,1,1,0,0,2,2,0
2987,1555,frame/29869_00180.png,29869,14614,180,187,15.33333333,148.3333333,197.5,217,121.0909091,270.8333333,120.5,236.4166667,160.25,-15.9326,0,1,1,1,0,2,2,0
2987,1555,frame/29869_00240.png,29869,14615,240,241.4285714,31.57142857,137.8571429,184.1428571,266.5,146.4,312.2727273,146.5454545,288.8461538,187.1538462,-21.1915,0,1,1,1,0,2,2,0
2987,1555,frame/29869_00300.png,29869,14616,300,210,46.33333333,154.6666667,183.3333333,240.2222222,134.4444444,287.8,134.4,255.75,166,-19.8504,0,1,1,0,0,2,,0
2987,1555,frame/29869_00353.png,29869,14617,353,135,6,251,284,217.5454545,224.8181818,308.8571429,213.2857143,269.2727273,269,,0,1,1,1,0,2,2,0
2987,1555,frame/29869_00413.png,29869,14618,413,166,4,242,183,204.6666667,67.66666667,291.3333333,68.58333333,250.3846154,129.2307692,-20.2022,0,1,1,1,0,2,2,0
2987,1555,frame/29869_00450.png,29869,14619,450,185,7,241,256,211.6,129.9,287.5,131.3,243,197.8461538,-22.1782,0,1,1,1,0,2,2,0
2987,1555,frame/29869_00510.png,29869,14620,510,147,20,245,272,191.1,152.2,277.8,150.5,233.5384615,216.7692308,-23.736,0,1,1,1,0,2,2,0
2987,1555,frame/29869_00570.png,29869,14621,570,184.6666667,6.333333333,272,272.6666667,213.3,104,260.9,109.3,220.1538462,167.6923077,,0,1,1,1,0,2,2,0
2987,1555,frame/29915_00000.png,29915,9208,0,184,64,262,429,301,255,402,241,395,340,22.8932,,,,1,0,2,,0
2987,1555,frame/29915_00060.png,29915,9209,60,237,124,198,307,326,251,402,242,392,318,21.0718,,,,1,0,2,,0
2987,1555,frame/29915_00120.png,29915,9210,120,108,57,212,300,193,194.6,284.3333333,192,250.25,255,12.6292,0,1,1,1,0,2,3,0
2987,1555,frame/29915_00180.png,29915,9211,180,202.8,34.8,228.8,282.4,274.5,208.4,370.6,201.5,333,273.0833333,4.749,0,1,1,1,0,2,2,0
2987,1555,frame/28193_00000.png,28193,9215,0,148,62,337,255,342,152,446,136,407,209,,,,,0,0,2,,0
